"date_dt","c_agent","contract","doc","division","frc","nom_g","div_frc","nom_frc","amount"
2025-03-31 15:23:44.000,ПТК АО (ПРОМТЕХКОНТРАКТ),Договор №АТП-П 457/24 от 12.08.2024,"Реализация (акт, накладная, УПД) 00БП-000939 от 31.03.2025 15:23:44","32 ООО ""Рошибус""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,77170.8
2025-03-31 15:23:44.000,ПТК АО (ПРОМТЕХКОНТРАКТ),Договор №АТП-П 457/24 от 12.08.2024,"Реализация (акт, накладная, УПД) 00БП-000939 от 31.03.2025 15:23:44","32 ООО ""Рошибус""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,22608.0
2025-03-31 15:23:44.000,ПТК АО (ПРОМТЕХКОНТРАКТ),Договор №АТП-П 457/24 от 12.08.2024,"Реализация (акт, накладная, УПД) 00БП-000939 от 31.03.2025 15:23:44","32 ООО ""Рошибус""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,8135.1
2025-03-31 15:23:45.000,ШЗН ООО,Договор №АТП-П 103/13 от 01.04.13г.,"Реализация (акт, накладная, УПД) 00БП-000940 от 31.03.2025 15:23:45","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,2214.42
2025-03-31 15:23:45.000,ШЗН ООО,Договор №АТП-П 103/13 от 01.04.13г.,"Реализация (акт, накладная, УПД) 00БП-000940 от 31.03.2025 15:23:45","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,216.6
2025-03-31 15:23:45.000,ШЗН ООО,Договор №АТП-П 103/13 от 01.04.13г.,"Реализация (акт, накладная, УПД) 00БП-000940 от 31.03.2025 15:23:45","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,6977.02
2025-03-31 15:23:45.000,ШЗН ООО,Договор №АТП-П 103/13 от 01.04.13г.,"Реализация (акт, накладная, УПД) 00БП-000940 от 31.03.2025 15:23:45","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,49085.4
2025-03-31 15:23:45.000,ШЗН ООО,Договор №АТП-П 103/13 от 01.04.13г.,"Реализация (акт, накладная, УПД) 00БП-000940 от 31.03.2025 15:23:45","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,27822.43
2025-03-31 15:23:45.000,ШЗН ООО,Договор №АТП-П 103/13 от 01.04.13г.,"Реализация (акт, накладная, УПД) 00БП-000940 от 31.03.2025 15:23:45","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,652.13
2025-03-31 15:23:45.000,ШЗН ООО,Договор №АТП-П 103/13 от 01.04.13г.,"Реализация (акт, накладная, УПД) 00БП-000940 от 31.03.2025 15:23:45","44 АО ""Нормаль""",Оценка и технический контроль,"01-1. Контроль качества продукции",Оценка и технический контроль,Оценка и технический контроль,7855.83
